round_id,scan_cycle_id,session_id,scan_id,state_label,linked_uav_target,controller_only_target,band,receiver_id,capture_index,center_freq_hz,sample_rate_hz,duration_s,iq_path,iq_format,loaded_seconds,mean_power_db,rms,peak_abs,dc_power_ratio,psd_peak_db,psd_median_db,psd_peak_to_median_db,spectral_entropy,occupied_fraction_6db
r01,r01_ambient,r01_ambient_b210a_24,r01_ambient_b210a_24_ambient,ambient,0,0,2.4,b210a_24,1,2410000000,20000000,2,raw_iq/r01_ambient_b210a_24/r01_ambient_b210a_24_ambient/01_2410.000MHz.cfile,complex_int16_interleaved,0.250000,-38.913303,0.011332738,0.13615382,3.4349942e-05,-101.614676,-120.000000,18.385324,0.899722,0.147217
r01,r01_ambient,r01_ambient_b210a_24,r01_ambient_b210a_24_ambient,ambient,0,0,2.4,b210a_24,2,2420000000,20000000,2,raw_iq/r01_ambient_b210a_24/r01_ambient_b210a_24_ambient/02_2420.000MHz.cfile,complex_int16_interleaved,0.250000,-37.015791,0.014099719,0.12637776,1.1009233e-05,-101.375348,-117.610092,16.234743,0.898322,0.207275
r01,r01_ambient,r01_ambient_b210a_24,r01_ambient_b210a_24_ambient,ambient,0,0,2.4,b210a_24,3,2430000000,20000000,2,raw_iq/r01_ambient_b210a_24/r01_ambient_b210a_24_ambient/03_2430.000MHz.cfile,complex_int16_interleaved,0.250000,-29.974306,0.031716458,0.33343831,1.0068593e-06,-93.626246,-113.754504,20.128258,0.884855,0.191895
r01,r01_ambient,r01_ambient_b210a_24,r01_ambient_b210a_24_ambient,ambient,0,0,2.4,b210a_24,4,2440000000,20000000,2,raw_iq/r01_ambient_b210a_24/r01_ambient_b210a_24_ambient/04_2440.000MHz.cfile,complex_int16_interleaved,0.250000,-29.592990,0.033139845,0.33561602,2.8013299e-06,-94.058692,-109.344263,15.285571,0.892359,0.229492
r01,r01_ambient,r01_ambient_b210a_24,r01_ambient_b210a_24_ambient,ambient,0,0,2.4,b210a_24,5,2450000000,20000000,2,raw_iq/r01_ambient_b210a_24/r01_ambient_b210a_24_ambient/05_2450.000MHz.cfile,complex_int16_interleaved,0.250000,-33.719109,0.020608413,0.12816486,8.8832887e-06,-99.470168,-110.302273,10.832106,0.917968,0.308838
r01,r01_ambient,r01_ambient_b210a_24,r01_ambient_b210a_24_ambient,ambient,0,0,2.4,b210a_24,6,2460000000,20000000,2,raw_iq/r01_ambient_b210a_24/r01_ambient_b210a_24_ambient/06_2460.000MHz.cfile,complex_int16_interleaved,0.250000,-33.833760,0.020338175,0.11342458,7.4765725e-06,-97.478929,-112.316830,14.837900,0.901665,0.198730
r01,r01_ambient,r01_ambient_b210a_24,r01_ambient_b210a_24_ambient,ambient,0,0,2.4,b210a_24,7,2470000000,20000000,2,raw_iq/r01_ambient_b210a_24/r01_ambient_b210a_24_ambient/07_2470.000MHz.cfile,complex_int16_interleaved,0.250000,-46.297747,0.0048429798,0.032982994,0.00017758107,-101.861759,-120.000000,18.138241,0.937523,0.000977
r01,r01_ambient,r01_ambient_b210a_24,r01_ambient_b210a_24_ambient,ambient,0,0,2.4,b210a_24,8,2480000000,20000000,2,raw_iq/r01_ambient_b210a_24/r01_ambient_b210a_24_ambient/08_2480.000MHz.cfile,complex_int16_interleaved,0.250000,-55.417882,0.0016947507,0.025323652,0.0011867886,-102.581893,-120.000000,17.418107,0.993502,0.000732
r01,r01_ambient,r01_ambient_b210b_58,r01_ambient_b210b_58_ambient,ambient,0,0,5.8,b210b_58,1,5735000000,20000000,2,raw_iq/r01_ambient_b210b_58/r01_ambient_b210b_58_ambient/01_5735.000MHz.cfile,complex_int16_interleaved,0.250000,-54.762696,0.0018275325,0.045368146,0.0012133442,-101.652086,-120.000000,18.347914,0.991655,0.000732
r01,r01_ambient,r01_ambient_b210b_58,r01_ambient_b210b_58_ambient,ambient,0,0,5.8,b210b_58,2,5745000000,20000000,2,raw_iq/r01_ambient_b210b_58/r01_ambient_b210b_58_ambient/02_5745.000MHz.cfile,complex_int16_interleaved,0.250000,-51.368472,0.002701322,0.068054408,0.0006337491,-101.018349,-120.000000,18.981651,0.989855,0.000732
r01,r01_ambient,r01_ambient_b210b_58,r01_ambient_b210b_58_ambient,ambient,0,0,5.8,b210b_58,3,5755000000,20000000,2,raw_iq/r01_ambient_b210b_58/r01_ambient_b210b_58_ambient/03_5755.000MHz.cfile,complex_int16_interleaved,0.250000,-53.895542,0.0020194024,0.055091836,0.00075571581,-102.773503,-120.000000,17.226497,0.994055,0.000732
r01,r01_ambient,r01_ambient_b210b_58,r01_ambient_b210b_58_ambient,ambient,0,0,5.8,b210b_58,4,5765000000,20000000,2,raw_iq/r01_ambient_b210b_58/r01_ambient_b210b_58_ambient/04_5765.000MHz.cfile,complex_int16_interleaved,0.250000,-55.651492,0.0016497773,0.030870533,0.00059601553,-105.782923,-120.000000,14.217077,0.997707,0.000732
r01,r01_ambient,r01_ambient_b210b_58,r01_ambient_b210b_58_ambient,ambient,0,0,5.8,b210b_58,5,5775000000,20000000,2,raw_iq/r01_ambient_b210b_58/r01_ambient_b210b_58_ambient/05_5775.000MHz.cfile,complex_int16_interleaved,0.250000,-55.261726,0.0017254946,0.020716019,0.0012533391,-101.847218,-120.000000,18.152782,0.992119,0.000732
r01,r01_ambient,r01_ambient_b210b_58,r01_ambient_b210b_58_ambient,ambient,0,0,5.8,b210b_58,6,5785000000,20000000,2,raw_iq/r01_ambient_b210b_58/r01_ambient_b210b_58_ambient/06_5785.000MHz.cfile,complex_int16_interleaved,0.250000,-55.999584,0.0015849687,0.019099226,0.0012968559,-102.499223,-120.000000,17.500777,0.993531,0.000732
r01,r01_ambient,r01_ambient_b210b_58,r01_ambient_b210b_58_ambient,ambient,0,0,5.8,b210b_58,7,5795000000,20000000,2,raw_iq/r01_ambient_b210b_58/r01_ambient_b210b_58_ambient/07_5795.000MHz.cfile,complex_int16_interleaved,0.250000,-56.860079,0.001435476,0.01861242,0.0014075998,-102.836914,-120.000000,17.163086,0.994158,0.000732
r01,r01_ambient,r01_ambient_b210b_58,r01_ambient_b210b_58_ambient,ambient,0,0,5.8,b210b_58,8,5805000000,20000000,2,raw_iq/r01_ambient_b210b_58/r01_ambient_b210b_58_ambient/08_5805.000MHz.cfile,complex_int16_interleaved,0.250000,-57.290734,0.0013660392,0.01566313,0.0011808631,-104.100460,-120.000000,15.899540,0.996058,0.000732
r01,r01_ambient,r01_ambient_b210b_58,r01_ambient_b210b_58_ambient,ambient,0,0,5.8,b210b_58,9,5815000000,20000000,2,raw_iq/r01_ambient_b210b_58/r01_ambient_b210b_58_ambient/09_5815.000MHz.cfile,complex_int16_interleaved,0.250000,-57.596736,0.0013187518,0.015168188,0.0010866533,-104.801936,-120.000000,15.198064,0.996845,0.000732
r01,r01_ambient,r01_ambient_b210b_58,r01_ambient_b210b_58_ambient,ambient,0,0,5.8,b210b_58,10,5825000000,20000000,2,raw_iq/r01_ambient_b210b_58/r01_ambient_b210b_58_ambient/10_5825.000MHz.cfile,complex_int16_interleaved,0.250000,-57.461194,0.0013394922,0.0176863,0.00142534,-103.496759,-120.000000,16.503241,0.995239,0.000732
r01,r01_ambient,r01_ambient_b210b_58,r01_ambient_b210b_58_ambient,ambient,0,0,5.8,b210b_58,11,5835000000,20000000,2,raw_iq/r01_ambient_b210b_58/r01_ambient_b210b_58_ambient/11_5835.000MHz.cfile,complex_int16_interleaved,0.250000,-57.511680,0.0013317291,0.016635664,0.0012799528,-103.794892,-120.000000,16.205108,0.995668,0.000732
r01,r01_ambient,r01_ambient_b210b_58,r01_ambient_b210b_58_ambient,ambient,0,0,5.8,b210b_58,12,5845000000,20000000,2,raw_iq/r01_ambient_b210b_58/r01_ambient_b210b_58_ambient/12_5845.000MHz.cfile,complex_int16_interleaved,0.250000,-57.484196,0.0013359496,0.016863413,0.0013537373,-103.642045,-120.000000,16.357955,0.995444,0.000732
r01,r01_phantom_controller_only,r01_phantom_controller_only_b210a_24,r01_phantom_controller_only_b210a_24_phantom_controller_only,phantom_controller_only,0,1,2.4,b210a_24,1,2410000000,20000000,2,raw_iq/r01_phantom_controller_only_b210a_24/r01_phantom_controller_only_b210a_24_phantom_controller_only/01_2410.000MHz.cfile,complex_int16_interleaved,0.250000,-34.790818,0.018216254,0.19434828,1.5727782e-05,-99.454334,-118.443009,18.988674,0.897617,0.256592
r01,r01_phantom_controller_only,r01_phantom_controller_only_b210a_24,r01_phantom_controller_only_b210a_24_phantom_controller_only,phantom_controller_only,0,1,2.4,b210a_24,2,2420000000,20000000,2,raw_iq/r01_phantom_controller_only_b210a_24/r01_phantom_controller_only_b210a_24_phantom_controller_only/02_2420.000MHz.cfile,complex_int16_interleaved,0.250000,-32.690536,0.023199211,0.20564452,8.0105032e-07,-98.088522,-110.646914,12.558392,0.910408,0.272949
r01,r01_phantom_controller_only,r01_phantom_controller_only_b210a_24,r01_phantom_controller_only_b210a_24_phantom_controller_only,phantom_controller_only,0,1,2.4,b210a_24,3,2430000000,20000000,2,raw_iq/r01_phantom_controller_only_b210a_24/r01_phantom_controller_only_b210a_24_phantom_controller_only/03_2430.000MHz.cfile,complex_int16_interleaved,0.250000,-25.831760,0.051098955,0.42670962,1.3683767e-06,-90.231986,-104.356219,14.124234,0.882430,0.176758
r01,r01_phantom_controller_only,r01_phantom_controller_only_b210a_24,r01_phantom_controller_only_b210a_24_phantom_controller_only,phantom_controller_only,0,1,2.4,b210a_24,4,2440000000,20000000,2,raw_iq/r01_phantom_controller_only_b210a_24/r01_phantom_controller_only_b210a_24_phantom_controller_only/04_2440.000MHz.cfile,complex_int16_interleaved,0.250000,-27.648233,0.041456093,0.42476901,2.4290654e-06,-92.404702,-106.243895,13.839193,0.897748,0.260010
r01,r01_phantom_controller_only,r01_phantom_controller_only_b210a_24,r01_phantom_controller_only_b210a_24_phantom_controller_only,phantom_controller_only,0,1,2.4,b210a_24,5,2450000000,20000000,2,raw_iq/r01_phantom_controller_only_b210a_24/r01_phantom_controller_only_b210a_24_phantom_controller_only/05_2450.000MHz.cfile,complex_int16_interleaved,0.250000,-34.023719,0.019898213,0.13722451,5.3334087e-06,-98.879691,-110.217354,11.337664,0.917470,0.232666
r01,r01_phantom_controller_only,r01_phantom_controller_only_b210a_24,r01_phantom_controller_only_b210a_24_phantom_controller_only,phantom_controller_only,0,1,2.4,b210a_24,6,2460000000,20000000,2,raw_iq/r01_phantom_controller_only_b210a_24/r01_phantom_controller_only_b210a_24_phantom_controller_only/06_2460.000MHz.cfile,complex_int16_interleaved,0.250000,-32.664724,0.023268255,0.12997423,4.7597857e-06,-97.805344,-112.283963,14.478619,0.900751,0.260986
r01,r01_phantom_controller_only,r01_phantom_controller_only_b210a_24,r01_phantom_controller_only_b210a_24_phantom_controller_only,phantom_controller_only,0,1,2.4,b210a_24,7,2470000000,20000000,2,raw_iq/r01_phantom_controller_only_b210a_24/r01_phantom_controller_only_b210a_24_phantom_controller_only/07_2470.000MHz.cfile,complex_int16_interleaved,0.250000,-49.467640,0.003362157,0.024684364,0.00012936047,-106.630818,-120.000000,13.369182,0.979464,0.015137
r01,r01_phantom_controller_only,r01_phantom_controller_only_b210a_24,r01_phantom_controller_only_b210a_24_phantom_controller_only,phantom_controller_only,0,1,2.4,b210a_24,8,2480000000,20000000,2,raw_iq/r01_phantom_controller_only_b210a_24/r01_phantom_controller_only_b210a_24_phantom_controller_only/08_2480.000MHz.cfile,complex_int16_interleaved,0.250000,-53.699626,0.0020654688,0.020973371,0.0010638006,-101.416119,-120.000000,18.583881,0.989518,0.000732
r01,r01_phantom_controller_only,r01_phantom_controller_only_b210b_58,r01_phantom_controller_only_b210b_58_phantom_controller_only,phantom_controller_only,0,1,5.8,b210b_58,1,5735000000,20000000,2,raw_iq/r01_phantom_controller_only_b210b_58/r01_phantom_controller_only_b210b_58_phantom_controller_only/01_5735.000MHz.cfile,complex_int16_interleaved,0.250000,-49.601191,0.0033108571,0.053020425,0.00020407225,-102.295773,-120.000000,17.704227,0.945397,0.007080
r01,r01_phantom_controller_only,r01_phantom_controller_only_b210b_58,r01_phantom_controller_only_b210b_58_phantom_controller_only,phantom_controller_only,0,1,5.8,b210b_58,2,5745000000,20000000,2,raw_iq/r01_phantom_controller_only_b210b_58/r01_phantom_controller_only_b210b_58_phantom_controller_only/02_5745.000MHz.cfile,complex_int16_interleaved,0.250000,-45.922769,0.0050566343,0.07893429,0.00014328743,-100.068284,-120.000000,19.931716,0.903618,0.009033
r01,r01_phantom_controller_only,r01_phantom_controller_only_b210b_58,r01_phantom_controller_only_b210b_58_phantom_controller_only,phantom_controller_only,0,1,5.8,b210b_58,3,5755000000,20000000,2,raw_iq/r01_phantom_controller_only_b210b_58/r01_phantom_controller_only_b210b_58_phantom_controller_only/03_5755.000MHz.cfile,complex_int16_interleaved,0.250000,-49.012621,0.0035429818,0.048338551,0.00011986658,-103.941398,-120.000000,16.058602,0.970169,0.007080
r01,r01_phantom_controller_only,r01_phantom_controller_only_b210b_58,r01_phantom_controller_only_b210b_58_phantom_controller_only,phantom_controller_only,0,1,5.8,b210b_58,4,5765000000,20000000,2,raw_iq/r01_phantom_controller_only_b210b_58/r01_phantom_controller_only_b210b_58_phantom_controller_only/04_5765.000MHz.cfile,complex_int16_interleaved,0.250000,-50.066028,0.0031383298,0.031912122,0.00030040827,-102.887259,-120.000000,17.112741,0.965919,0.004883
r01,r01_phantom_controller_only,r01_phantom_controller_only_b210b_58,r01_phantom_controller_only_b210b_58_phantom_controller_only,phantom_controller_only,0,1,5.8,b210b_58,5,5775000000,20000000,2,raw_iq/r01_phantom_controller_only_b210b_58/r01_phantom_controller_only_b210b_58_phantom_controller_only/05_5775.000MHz.cfile,complex_int16_interleaved,0.250000,-49.538192,0.0033349579,0.033122752,0.00013835671,-104.666961,-120.000000,15.333039,0.960860,0.012207
r01,r01_phantom_controller_only,r01_phantom_controller_only_b210b_58,r01_phantom_controller_only_b210b_58_phantom_controller_only,phantom_controller_only,0,1,5.8,b210b_58,6,5785000000,20000000,2,raw_iq/r01_phantom_controller_only_b210b_58/r01_phantom_controller_only_b210b_58_phantom_controller_only/06_5785.000MHz.cfile,complex_int16_interleaved,0.250000,-48.439968,0.0037844395,0.034888681,0.00012839599,-101.427937,-120.000000,18.572063,0.935568,0.006836
r01,r01_phantom_controller_only,r01_phantom_controller_only_b210b_58,r01_phantom_controller_only_b210b_58_phantom_controller_only,phantom_controller_only,0,1,5.8,b210b_58,7,5795000000,20000000,2,raw_iq/r01_phantom_controller_only_b210b_58/r01_phantom_controller_only_b210b_58_phantom_controller_only/07_5795.000MHz.cfile,complex_int16_interleaved,0.250000,-49.542864,0.0033331649,0.032721363,0.00017143349,-103.823307,-120.000000,16.176693,0.951254,0.011230
r01,r01_phantom_controller_only,r01_phantom_controller_only_b210b_58,r01_phantom_controller_only_b210b_58_phantom_controller_only,phantom_controller_only,0,1,5.8,b210b_58,8,5805000000,20000000,2,raw_iq/r01_phantom_controller_only_b210b_58/r01_phantom_controller_only_b210b_58_phantom_controller_only/08_5805.000MHz.cfile,complex_int16_interleaved,0.250000,-53.373377,0.002144525,0.018727178,0.00060605344,-103.181601,-120.000000,16.818399,0.988967,0.000732
r01,r01_phantom_controller_only,r01_phantom_controller_only_b210b_58,r01_phantom_controller_only_b210b_58_phantom_controller_only,phantom_controller_only,0,1,5.8,b210b_58,9,5815000000,20000000,2,raw_iq/r01_phantom_controller_only_b210b_58/r01_phantom_controller_only_b210b_58_phantom_controller_only/09_5815.000MHz.cfile,complex_int16_interleaved,0.250000,-54.560740,0.0018705226,0.020664524,0.00076268171,-103.435666,-120.000000,16.564334,0.990137,0.001465
r01,r01_phantom_controller_only,r01_phantom_controller_only_b210b_58,r01_phantom_controller_only_b210b_58_phantom_controller_only,phantom_controller_only,0,1,5.8,b210b_58,10,5825000000,20000000,2,raw_iq/r01_phantom_controller_only_b210b_58/r01_phantom_controller_only_b210b_58_phantom_controller_only/10_5825.000MHz.cfile,complex_int16_interleaved,0.250000,-57.373391,0.0013531014,0.018094454,0.0016756157,-103.133049,-120.000000,16.866951,0.994683,0.000732
r01,r01_phantom_controller_only,r01_phantom_controller_only_b210b_58,r01_phantom_controller_only_b210b_58_phantom_controller_only,phantom_controller_only,0,1,5.8,b210b_58,11,5835000000,20000000,2,raw_iq/r01_phantom_controller_only_b210b_58/r01_phantom_controller_only_b210b_58_phantom_controller_only/11_5835.000MHz.cfile,complex_int16_interleaved,0.250000,-57.922668,0.0012701834,0.012216793,0.00072136445,-106.314403,-120.000000,13.685597,0.998071,0.000732
r01,r01_phantom_controller_only,r01_phantom_controller_only_b210b_58,r01_phantom_controller_only_b210b_58_phantom_controller_only,phantom_controller_only,0,1,5.8,b210b_58,12,5845000000,20000000,2,raw_iq/r01_phantom_controller_only_b210b_58/r01_phantom_controller_only_b210b_58_phantom_controller_only/12_5845.000MHz.cfile,complex_int16_interleaved,0.250000,-57.758638,0.0012943984,0.014374298,0.0010948879,-105.168319,-120.000000,14.831681,0.997195,0.000732
r01,r01_phantom_linked,r01_phantom_linked_b210a_24,r01_phantom_linked_b210a_24_phantom_linked,phantom_linked,1,0,2.4,b210a_24,1,2410000000,20000000,2,raw_iq/r01_phantom_linked_b210a_24/r01_phantom_linked_b210a_24_phantom_linked/01_2410.000MHz.cfile,complex_int16_interleaved,0.250000,-22.987711,0.07089481,0.83010846,5.3770699e-07,-89.739112,-102.764001,13.024889,0.902256,0.371826
r01,r01_phantom_linked,r01_phantom_linked_b210a_24,r01_phantom_linked_b210a_24_phantom_linked,phantom_linked,1,0,2.4,b210a_24,2,2420000000,20000000,2,raw_iq/r01_phantom_linked_b210a_24/r01_phantom_linked_b210a_24_phantom_linked/02_2420.000MHz.cfile,complex_int16_interleaved,0.250000,-23.226500,0.068972343,0.9749456,7.5022627e-07,-90.503515,-99.066159,8.562644,0.929594,0.465576
r01,r01_phantom_linked,r01_phantom_linked_b210a_24,r01_phantom_linked_b210a_24_phantom_linked,phantom_linked,1,0,2.4,b210a_24,3,2430000000,20000000,2,raw_iq/r01_phantom_linked_b210a_24/r01_phantom_linked_b210a_24_phantom_linked/03_2430.000MHz.cfile,complex_int16_interleaved,0.250000,-25.955307,0.050377273,0.54900271,1.5378434e-06,-90.973693,-101.224932,10.251240,0.923555,0.268311
r01,r01_phantom_linked,r01_phantom_linked_b210a_24,r01_phantom_linked_b210a_24_phantom_linked,phantom_linked,1,0,2.4,b210a_24,4,2440000000,20000000,2,raw_iq/r01_phantom_linked_b210a_24/r01_phantom_linked_b210a_24_phantom_linked/04_2440.000MHz.cfile,complex_int16_interleaved,0.250000,-28.719872,0.036644299,0.41884372,2.1142925e-06,-93.873439,-108.062575,14.189136,0.902516,0.298828
r01,r01_phantom_linked,r01_phantom_linked_b210a_24,r01_phantom_linked_b210a_24_phantom_linked,phantom_linked,1,0,2.4,b210a_24,5,2450000000,20000000,2,raw_iq/r01_phantom_linked_b210a_24/r01_phantom_linked_b210a_24_phantom_linked/05_2450.000MHz.cfile,complex_int16_interleaved,0.250000,-34.804567,0.018187444,0.19027244,1.8665555e-05,-100.005613,-111.755569,11.749955,0.916333,0.276367
r01,r01_phantom_linked,r01_phantom_linked_b210a_24,r01_phantom_linked_b210a_24_phantom_linked,phantom_linked,1,0,2.4,b210a_24,6,2460000000,20000000,2,raw_iq/r01_phantom_linked_b210a_24/r01_phantom_linked_b210a_24_phantom_linked/06_2460.000MHz.cfile,complex_int16_interleaved,0.250000,-34.595111,0.018631355,0.12666985,3.0817425e-06,-99.293649,-114.068438,14.774788,0.902389,0.238281
r01,r01_phantom_linked,r01_phantom_linked_b210a_24,r01_phantom_linked_b210a_24_phantom_linked,phantom_linked,1,0,2.4,b210a_24,7,2470000000,20000000,2,raw_iq/r01_phantom_linked_b210a_24/r01_phantom_linked_b210a_24_phantom_linked/07_2470.000MHz.cfile,complex_int16_interleaved,0.250000,-46.407927,0.0047819349,0.030379817,0.00017139392,-102.089774,-120.000000,17.910226,0.937391,0.000977
r01,r01_phantom_linked,r01_phantom_linked_b210a_24,r01_phantom_linked_b210a_24_phantom_linked,phantom_linked,1,0,2.4,b210a_24,8,2480000000,20000000,2,raw_iq/r01_phantom_linked_b210a_24/r01_phantom_linked_b210a_24_phantom_linked/08_2480.000MHz.cfile,complex_int16_interleaved,0.250000,-54.442923,0.0018960676,0.025402378,0.00095674245,-102.367995,-120.000000,17.632005,0.991935,0.000732
r01,r01_phantom_linked,r01_phantom_linked_b210b_58,r01_phantom_linked_b210b_58_phantom_linked,phantom_linked,1,0,5.8,b210b_58,1,5735000000,20000000,2,raw_iq/r01_phantom_linked_b210b_58/r01_phantom_linked_b210b_58_phantom_linked/01_5735.000MHz.cfile,complex_int16_interleaved,0.250000,-50.730812,0.0029070959,0.046655029,0.00033195973,-103.188408,-120.000000,16.811592,0.965823,0.006592
r01,r01_phantom_linked,r01_phantom_linked_b210b_58,r01_phantom_linked_b210b_58_phantom_linked,phantom_linked,1,0,5.8,b210b_58,2,5745000000,20000000,2,raw_iq/r01_phantom_linked_b210b_58/r01_phantom_linked_b210b_58_phantom_linked/02_5745.000MHz.cfile,complex_int16_interleaved,0.250000,-49.581528,0.0033183606,0.060887769,0.00023238801,-103.518622,-120.000000,16.481378,0.966383,0.007568
r01,r01_phantom_linked,r01_phantom_linked_b210b_58,r01_phantom_linked_b210b_58_phantom_linked,phantom_linked,1,0,5.8,b210b_58,3,5755000000,20000000,2,raw_iq/r01_phantom_linked_b210b_58/r01_phantom_linked_b210b_58_phantom_linked/03_5755.000MHz.cfile,complex_int16_interleaved,0.250000,-51.406815,0.0026894238,0.04958557,0.00037825315,-103.076419,-120.000000,16.923581,0.985490,0.000977
r01,r01_phantom_linked,r01_phantom_linked_b210b_58,r01_phantom_linked_b210b_58_phantom_linked,phantom_linked,1,0,5.8,b210b_58,4,5765000000,20000000,2,raw_iq/r01_phantom_linked_b210b_58/r01_phantom_linked_b210b_58_phantom_linked/04_5765.000MHz.cfile,complex_int16_interleaved,0.250000,-50.306278,0.0030527139,0.030730944,0.00016691664,-104.747520,-120.000000,15.252480,0.972367,0.007324
r01,r01_phantom_linked,r01_phantom_linked_b210b_58,r01_phantom_linked_b210b_58_phantom_linked,phantom_linked,1,0,5.8,b210b_58,5,5775000000,20000000,2,raw_iq/r01_phantom_linked_b210b_58/r01_phantom_linked_b210b_58_phantom_linked/05_5775.000MHz.cfile,complex_int16_interleaved,0.250000,-48.945946,0.0035702834,0.033139631,0.00016898041,-103.805937,-120.000000,16.194063,0.952638,0.010742
r01,r01_phantom_linked,r01_phantom_linked_b210b_58,r01_phantom_linked_b210b_58_phantom_linked,phantom_linked,1,0,5.8,b210b_58,6,5785000000,20000000,2,raw_iq/r01_phantom_linked_b210b_58/r01_phantom_linked_b210b_58_phantom_linked/06_5785.000MHz.cfile,complex_int16_interleaved,0.250000,-49.442858,0.0033717634,0.047411963,0.00026508303,-102.355058,-120.000000,17.644942,0.954903,0.005859
r01,r01_phantom_linked,r01_phantom_linked_b210b_58,r01_phantom_linked_b210b_58_phantom_linked,phantom_linked,1,0,5.8,b210b_58,7,5795000000,20000000,2,raw_iq/r01_phantom_linked_b210b_58/r01_phantom_linked_b210b_58_phantom_linked/07_5795.000MHz.cfile,complex_int16_interleaved,0.250000,-52.233386,0.0024452915,0.028006725,0.00031090262,-104.884175,-120.000000,15.115825,0.982369,0.004883
r01,r01_phantom_linked,r01_phantom_linked_b210b_58,r01_phantom_linked_b210b_58_phantom_linked,phantom_linked,1,0,5.8,b210b_58,8,5805000000,20000000,2,raw_iq/r01_phantom_linked_b210b_58/r01_phantom_linked_b210b_58_phantom_linked/08_5805.000MHz.cfile,complex_int16_interleaved,0.250000,-53.335361,0.0021539317,0.019330157,0.00032671044,-105.835261,-120.000000,14.164739,0.990533,0.003662
r01,r01_phantom_linked,r01_phantom_linked_b210b_58,r01_phantom_linked_b210b_58_phantom_linked,phantom_linked,1,0,5.8,b210b_58,9,5815000000,20000000,2,raw_iq/r01_phantom_linked_b210b_58/r01_phantom_linked_b210b_58_phantom_linked/09_5815.000MHz.cfile,complex_int16_interleaved,0.250000,-54.386582,0.0019084062,0.022946784,0.00046599845,-105.258179,-120.000000,14.741821,0.991367,0.002686
r01,r01_phantom_linked,r01_phantom_linked_b210b_58,r01_phantom_linked_b210b_58_phantom_linked,phantom_linked,1,0,5.8,b210b_58,10,5825000000,20000000,2,raw_iq/r01_phantom_linked_b210b_58/r01_phantom_linked_b210b_58_phantom_linked/10_5825.000MHz.cfile,complex_int16_interleaved,0.250000,-57.584491,0.0013206122,0.016142847,0.0012311749,-104.224272,-120.000000,15.775728,0.996213,0.000732
r01,r01_phantom_linked,r01_phantom_linked_b210b_58,r01_phantom_linked_b210b_58_phantom_linked,phantom_linked,1,0,5.8,b210b_58,11,5835000000,20000000,2,raw_iq/r01_phantom_linked_b210b_58/r01_phantom_linked_b210b_58_phantom_linked/11_5835.000MHz.cfile,complex_int16_interleaved,0.250000,-57.493158,0.001334572,0.016377451,0.001376663,-103.705604,-120.000000,16.294396,0.995538,0.000732
r01,r01_phantom_linked,r01_phantom_linked_b210b_58,r01_phantom_linked_b210b_58_phantom_linked,phantom_linked,1,0,5.8,b210b_58,12,5845000000,20000000,2,raw_iq/r01_phantom_linked_b210b_58/r01_phantom_linked_b210b_58_phantom_linked/12_5845.000MHz.cfile,complex_int16_interleaved,0.250000,-57.674422,0.0013070097,0.014778072,0.0012089345,-104.727560,-120.000000,15.272440,0.996773,0.000732
r01,r01_hubsan_controller_only,r01_hubsan_controller_only_b210a_24,r01_hubsan_controller_only_b210a_24_hubsan_controller_only,hubsan_controller_only,0,1,2.4,b210a_24,1,2410000000,20000000,2,raw_iq/r01_hubsan_controller_only_b210a_24/r01_hubsan_controller_only_b210a_24_hubsan_controller_only/01_2410.000MHz.cfile,complex_int16_interleaved,0.250000,-30.434101,0.030081186,0.15596116,1.6442458e-06,-95.177869,-117.548280,22.370411,0.875686,0.244141
r01,r01_hubsan_controller_only,r01_hubsan_controller_only_b210a_24,r01_hubsan_controller_only_b210a_24_hubsan_controller_only,hubsan_controller_only,0,1,2.4,b210a_24,2,2420000000,20000000,2,raw_iq/r01_hubsan_controller_only_b210a_24/r01_hubsan_controller_only_b210a_24_hubsan_controller_only/02_2420.000MHz.cfile,complex_int16_interleaved,0.250000,-33.577979,0.020945997,0.17605354,6.5529262e-06,-82.823245,-114.303633,31.480388,0.791327,0.001953
r01,r01_hubsan_controller_only,r01_hubsan_controller_only_b210a_24,r01_hubsan_controller_only_b210a_24_hubsan_controller_only,hubsan_controller_only,0,1,2.4,b210a_24,3,2430000000,20000000,2,raw_iq/r01_hubsan_controller_only_b210a_24/r01_hubsan_controller_only_b210a_24_hubsan_controller_only/03_2430.000MHz.cfile,complex_int16_interleaved,0.250000,-28.986781,0.035535379,0.35346067,4.1743742e-06,-80.654996,-113.106585,32.451589,0.823317,0.002197
r01,r01_hubsan_controller_only,r01_hubsan_controller_only_b210a_24,r01_hubsan_controller_only_b210a_24_hubsan_controller_only,hubsan_controller_only,0,1,2.4,b210a_24,4,2440000000,20000000,2,raw_iq/r01_hubsan_controller_only_b210a_24/r01_hubsan_controller_only_b210a_24_hubsan_controller_only/04_2440.000MHz.cfile,complex_int16_interleaved,0.250000,-26.005257,0.050088399,0.46614584,9.325606e-07,-90.021528,-109.774145,19.752616,0.873679,0.209229
